,boro_nm,ofns_desc,latitude,longitude,zip,law_category,date
353234,BROOKLYN,HARRASSMENT 2,40.610427,-73.970209,11230,VIOLATION,2022-09-01
353235,BROOKLYN,ADMINISTRATIVE CODE,40.65430947,-74.00441848,11232,VIOLATION,2022-09-02
353236,QUEENS,FELONY ASSAULT,40.5859433449759,-73.8161019228725,11693,FELONY,2022-09-03
353242,BROOKLYN,PETIT LARCENY,40.69818,-73.979038,11237,MISDEMEANOR,2022-09-03
353244,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.799522,-73.932838,10035,MISDEMEANOR,2022-09-01
353247,MANHATTAN,PETIT LARCENY,40.765336,-73.989454,10019,MISDEMEANOR,2022-09-03
353248,BRONX,OFFENSES AGAINST PUBLIC ADMINI,40.829775,-73.913079,10456,MISDEMEANOR,2022-09-03
353251,BRONX,ASSAULT 3 & RELATED OFFENSES,40.825241,-73.910252,10456,MISDEMEANOR,2022-09-01
353252,MANHATTAN,DANGEROUS WEAPONS,40.791912,-73.947579,10029,FELONY,2022-09-01
353254,QUEENS,HARRASSMENT 2,40.706814,-73.750993,11411,VIOLATION,2022-09-02
353258,MANHATTAN,PETIT LARCENY,40.716074,-73.987128,10002,MISDEMEANOR,2022-09-03
353259,QUEENS,GRAND LARCENY,40.72539,-73.886127,11379,FELONY,2022-09-01
353260,MANHATTAN,BURGLARY,40.785137,-73.975018,10024,FELONY,2022-09-03
353262,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.556522,-74.164115,10308,MISDEMEANOR,2022-09-01
353265,QUEENS,SEX CRIMES,40.69932415739,-73.831570887672,11418,MISDEMEANOR,2022-09-01
353266,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.80499466,-73.93486948,10035,MISDEMEANOR,2022-09-02
353267,QUEENS,FELONY ASSAULT,40.6799807384666,-73.7762339071953,11412,FELONY,2022-09-03
353268,BRONX,HARRASSMENT 2,40.882908,-73.846083,10466,VIOLATION,2022-09-02
353271,BROOKLYN,PETIT LARCENY,40.617571,-74.012063,11228,MISDEMEANOR,2022-09-01
353272,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.68787823,-73.86945209,11208,MISDEMEANOR,2022-09-02
353278,BRONX,PETIT LARCENY,40.836258,-73.911326,10456,MISDEMEANOR,2022-09-02
353279,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.625286,-73.98808,11204,FELONY,2022-09-02
353280,MANHATTAN,BURGLARY,40.760224,-73.996893,10036,FELONY,2022-09-01
353285,MANHATTAN,DANGEROUS DRUGS,40.818038,-73.954242,10031,FELONY,2022-09-01
353288,QUEENS,PETIT LARCENY,40.746447,-73.946683,11101,MISDEMEANOR,2022-09-02
353290,BRONX,FELONY ASSAULT,40.8103518634571,-73.924942325642,10454,FELONY,2022-09-03
353295,BROOKLYN,HARRASSMENT 2,40.645744,-73.895243,11236,VIOLATION,2022-09-01
353297,BRONX,PETIT LARCENY,40.830874,-73.858863,10472,MISDEMEANOR,2022-09-03
353298,BRONX,ASSAULT 3 & RELATED OFFENSES,40.818437,-73.907411,10456,MISDEMEANOR,2022-09-03
353301,QUEENS,VEHICLE AND TRAFFIC LAWS,40.7265293769835,-73.7348645378882,11428,MISDEMEANOR,2022-09-02
353305,BROOKLYN,PETIT LARCENY,40.644369,-73.958866,11226,MISDEMEANOR,2022-09-03
353306,QUEENS,PETIT LARCENY,40.692778,-73.855128,11421,MISDEMEANOR,2022-09-01
353309,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.681899,-73.827707,11419,FELONY,2022-09-03
353311,QUEENS,GRAND LARCENY,40.700061,-73.810828,11435,FELONY,2022-09-01
353313,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.60657066,-73.75574519,11691,MISDEMEANOR,2022-09-02
353314,MANHATTAN,ROBBERY,40.81795859,-73.96035625,10027,FELONY,2022-09-18
353315,QUEENS,DANGEROUS DRUGS,40.69231748,-73.86089708,11421,FELONY,2022-09-01
353317,BROOKLYN,FELONY ASSAULT,40.6711300016904,-73.9135020552048,11212,FELONY,2022-09-03
353318,BROOKLYN,HARRASSMENT 2,40.622202,-74.000077,11219,VIOLATION,2022-09-02
353319,BRONX,ARSON,40.814594,-73.867332,10473,FELONY,2022-09-01
353321,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.88233822,-73.89163263,10463,MISDEMEANOR,2022-09-02
353326,STATEN ISLAND,HARRASSMENT 2,40.569828,-74.138271,10306,VIOLATION,2022-09-02
353327,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.57779992,-73.9605636,11235,MISDEMEANOR,2022-09-01
353330,QUEENS,UNAUTHORIZED USE OF A VEHICLE,40.758532,-73.821905,11355,MISDEMEANOR,2022-09-03
353334,BROOKLYN,PETIT LARCENY,40.644217,-73.882086,11239,MISDEMEANOR,2022-09-01
353336,QUEENS,DANGEROUS WEAPONS,40.67824414,-73.77109719,11434,FELONY,2022-09-02
353337,QUEENS,OFFENSES RELATED TO CHILDREN,40.674581,-73.803937,11420,MISDEMEANOR,2022-09-01
353339,BROOKLYN,RAPE,40.68900139556,-73.9450265328727,11216,FELONY,2022-09-02
353340,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.698007,-73.945875,11206,MISDEMEANOR,2022-09-02
353342,BROOKLYN,FELONY ASSAULT,40.5766459780433,-73.9764803960699,11224,FELONY,2022-09-03
353344,QUEENS,SEX CRIMES,40.7072398161698,-73.7927267255908,11432,MISDEMEANOR,2022-09-01
353346,BROOKLYN,HARRASSMENT 2,40.685656,-73.94895,11216,VIOLATION,2022-09-02
353351,BROOKLYN,HARRASSMENT 2,40.669828,-73.914691,11212,VIOLATION,2022-09-02
353356,STATEN ISLAND,HARRASSMENT 2,40.614111,-74.06739,10305,VIOLATION,2022-09-04
353357,STATEN ISLAND,PETIT LARCENY,40.624418,-74.139774,10302,MISDEMEANOR,2022-09-03
353359,BRONX,PETIT LARCENY,40.836327,-73.884678,10460,MISDEMEANOR,2022-09-02
353361,MANHATTAN,DANGEROUS WEAPONS,40.799402,-73.969253,10025,MISDEMEANOR,2022-09-03
353363,QUEENS,PETIT LARCENY,40.748032,-73.944922,11101,MISDEMEANOR,2022-09-01
353366,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.69089129,-73.94251739,11221,MISDEMEANOR,2022-09-03
353368,BROOKLYN,MISCELLANEOUS PENAL LAW,40.693921,-73.935732,11206,FELONY,2022-09-03
353371,BROOKLYN,FELONY ASSAULT,40.7065483947783,-73.9504006335643,11206,FELONY,2022-09-03
353372,BROOKLYN,HARRASSMENT 2,40.650225,-73.942728,11203,VIOLATION,2022-09-01
353374,MANHATTAN,GRAND LARCENY,40.758225,-73.977428,10111,FELONY,2022-09-03
353376,MANHATTAN,PETIT LARCENY,40.813254,-73.951546,10027,MISDEMEANOR,2022-09-03
353381,MANHATTAN,MURDER & NON-NEGL. MANSLAUGHTER,40.726817,-73.975988,10009,FELONY,2022-09-01
353382,MANHATTAN,POSSESSION OF STOLEN PROPERTY,40.800896,-73.941011,10035,FELONY,2022-09-03
353383,BROOKLYN,GRAND LARCENY,40.66807,-73.982252,11215,FELONY,2022-09-02
353384,BROOKLYN,FELONY ASSAULT,40.6711300016904,-73.9135020552048,11212,FELONY,2022-09-01
353386,QUEENS,GRAND LARCENY,40.8009303727402,-73.9410982410066,10035,FELONY,2022-09-02
353387,BROOKLYN,PETIT LARCENY,40.60175003,-73.95080115,11229,MISDEMEANOR,2022-09-01
353388,MANHATTAN,GRAND LARCENY,40.8009303727402,-73.9410982410066,10035,FELONY,2022-09-03
353394,BROOKLYN,CHILD ABANDONMENT/NON SUPPORT,40.71453288,-73.9443872,11211,FELONY,2022-09-03
353399,STATEN ISLAND,VEHICLE AND TRAFFIC LAWS,40.62419464,-74.07815672,10304,MISDEMEANOR,2022-09-03
353401,STATEN ISLAND,PETIT LARCENY,40.63032783,-74.14255118,10302,MISDEMEANOR,2022-09-04
353402,BROOKLYN,MISCELLANEOUS PENAL LAW,40.652384,-73.973341,11218,FELONY,2022-09-03
353403,QUEENS,FELONY ASSAULT,40.7431245994984,-73.9560680726795,11101,FELONY,2022-09-03
353404,BROOKLYN,HARRASSMENT 2,40.643275,-73.948276,11226,VIOLATION,2022-09-01
353405,STATEN ISLAND,FELONY ASSAULT,40.5742856881925,-74.1059144051212,10306,FELONY,2022-09-01
353406,QUEENS,PETIT LARCENY,40.720397,-73.81963,11367,MISDEMEANOR,2022-09-01
353407,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.676892,-73.771504,11434,MISDEMEANOR,2022-09-03
353410,QUEENS,DANGEROUS DRUGS,40.578491,-73.837515,11694,MISDEMEANOR,2022-09-02
353412,BRONX,HARRASSMENT 2,40.810024,-73.916616,10454,VIOLATION,2022-09-03
353416,MANHATTAN,HARRASSMENT 2,40.821038,-73.937652,10039,VIOLATION,2022-09-02
353419,MANHATTAN,GRAND LARCENY,40.720999,-74.002734,10013,FELONY,2022-09-02
353421,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.597984,-73.984992,11223,MISDEMEANOR,2022-09-01
353425,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.7150813,-73.99248966,10002,MISDEMEANOR,2022-09-02
353427,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.676317,-73.925266,11233,MISDEMEANOR,2022-09-02
353428,MANHATTAN,GRAND LARCENY,40.720656,-73.988061,10002,FELONY,2022-09-02
353429,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.667818,-73.762234,11413,MISDEMEANOR,2022-09-03
353432,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.758372,-73.829553,11354,MISDEMEANOR,2022-09-02
353435,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.690156,-73.780277,11434,FELONY,2022-09-03
353437,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,40.728627,-73.843509,11375,MISDEMEANOR,2022-09-01
353438,QUEENS,PETIT LARCENY,40.757691,-73.834115,11354,MISDEMEANOR,2022-09-02
353439,QUEENS,MISCELLANEOUS PENAL LAW,40.757085,-73.941842,11101,FELONY,2022-09-01
353441,MANHATTAN,DANGEROUS DRUGS,40.807094,-73.943873,10027,FELONY,2022-09-01
353444,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.685939,-73.91384,11207,FELONY,2022-09-01
353447,BROOKLYN,HARRASSMENT 2,40.646349,-74.010864,11220,VIOLATION,2022-09-04
353448,BROOKLYN,GRAND LARCENY,40.602137,-74.009187,11214,FELONY,2022-09-04
353449,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.739688,-73.908054,11377,MISDEMEANOR,2022-09-02
353452,BROOKLYN,FELONY ASSAULT,40.6713598203364,-73.8818110231735,11208,FELONY,2022-09-03
353453,MANHATTAN,FELONY ASSAULT,40.7669956423899,-73.9639223035387,10065,FELONY,2022-09-02
353454,BROOKLYN,HARRASSMENT 2,40.667524,-73.864248,11208,VIOLATION,2022-09-03
353457,BRONX,ASSAULT 3 & RELATED OFFENSES,40.838543,-73.909396,10456,MISDEMEANOR,2022-09-03
353459,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.618488,-73.992697,11204,MISDEMEANOR,2022-09-01
353460,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.705506,-73.798424,11432,MISDEMEANOR,2022-09-03
353462,QUEENS,PETIT LARCENY,40.729029,-73.830128,11367,MISDEMEANOR,2022-09-01
353463,QUEENS,PETIT LARCENY,40.726693,-73.876716,11379,MISDEMEANOR,2022-09-03
353464,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.7460994,-73.86641475,11368,FELONY,2022-09-01
353465,BROOKLYN,HARRASSMENT 2,40.608459,-73.992457,11214,VIOLATION,2022-09-03
353472,QUEENS,PETIT LARCENY,40.753526,-73.822361,11355,MISDEMEANOR,2022-09-01
353474,BROOKLYN,HARRASSMENT 2,40.685082,-73.912337,11207,VIOLATION,2022-09-02
353478,QUEENS,PETIT LARCENY,40.720763,-73.846429,11375,MISDEMEANOR,2022-09-03
353479,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.622173,-74.018187,11228,MISDEMEANOR,2022-09-03
353487,BRONX,OFFENSES INVOLVING FRAUD,40.86682172,-73.83922227,10469,MISDEMEANOR,2022-09-02
353489,MANHATTAN,ROBBERY,40.817255,-73.940417,10030,FELONY,2022-09-02
353494,QUEENS,DANGEROUS DRUGS,40.594415,-73.778919,11691,FELONY,2022-09-03
353496,QUEENS,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,40.699477,-73.811037,11435,MISDEMEANOR,2022-09-02
353498,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,40.672212,-73.765718,11434,FELONY,2022-09-01
353503,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.62716599,-74.07594105,10304,MISDEMEANOR,2022-09-01
353506,MANHATTAN,GRAND LARCENY,40.725881,-74.00388,10012,FELONY,2022-09-04
353511,BRONX,HARRASSMENT 2,40.880179,-73.86476,10467,VIOLATION,2022-09-01
353512,BROOKLYN,PETIT LARCENY,40.696104,-73.952707,11205,MISDEMEANOR,2022-09-02
353516,QUEENS,VEHICLE AND TRAFFIC LAWS,40.67850333,-73.82136138,11420,MISDEMEANOR,2022-09-01
353519,BRONX,HARRASSMENT 2,40.883928,-73.86261,10467,VIOLATION,2022-09-02
353523,MANHATTAN,GRAND LARCENY,40.725881,-74.00388,10012,FELONY,2022-09-01
353524,BRONX,OFF. AGNST PUB ORD SENSBLTY &,40.847444,-73.913685,10453,MISDEMEANOR,2022-09-02
353525,MANHATTAN,SEX CRIMES,40.7426636084461,-73.9980491084798,10011,MISDEMEANOR,2022-09-02
353526,BROOKLYN,PETIT LARCENY,40.590491,-73.970687,11223,MISDEMEANOR,2022-09-01
353528,STATEN ISLAND,HARRASSMENT 2,40.595806,-74.092427,10304,VIOLATION,2022-09-03
353532,BROOKLYN,HARRASSMENT 2,40.58327014,-73.96004915,11235,VIOLATION,2022-09-02
353535,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.641521,-73.990795,11219,MISDEMEANOR,2022-09-02
353536,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.63842,-74.008307,11220,MISDEMEANOR,2022-09-02
353537,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.70775518,-74.01170429,10003,MISDEMEANOR,2022-09-01
353538,MANHATTAN,HARRASSMENT 2,40.858427,-73.928801,10040,VIOLATION,2022-09-03
353544,MANHATTAN,GRAND LARCENY,40.73066902,-73.99885262,10012,FELONY,2022-09-01
353545,BROOKLYN,BURGLARY,40.725983,-73.953071,11222,FELONY,2022-09-03
353549,QUEENS,PETIT LARCENY,40.669072,-73.764019,11434,MISDEMEANOR,2022-09-03
353550,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.665524,-73.894241,11207,MISDEMEANOR,2022-09-01
353551,QUEENS,PETIT LARCENY,40.677251,-73.826039,11420,MISDEMEANOR,2022-09-01
353552,BROOKLYN,HARRASSMENT 2,40.71453288,-73.9443872,11211,VIOLATION,2022-09-02
353556,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.591427,-74.100943,10304,MISDEMEANOR,2022-09-01
353557,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.70896964,-73.84151108,11415,MISDEMEANOR,2022-09-03
353558,MANHATTAN,PETIT LARCENY,40.779159,-73.954784,10028,MISDEMEANOR,2022-09-01
353571,BRONX,HARRASSMENT 2,40.836774,-73.91686,10452,VIOLATION,2022-09-02
353572,QUEENS,HARRASSMENT 2,40.755695,-73.822705,11355,VIOLATION,2022-09-02
353574,QUEENS,PETIT LARCENY,40.748571,-73.875031,11368,MISDEMEANOR,2022-09-01
353575,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.561062,-74.159773,10308,MISDEMEANOR,2022-09-02
353577,MANHATTAN,PETIT LARCENY,40.783906,-73.947334,10035,MISDEMEANOR,2022-09-01
353580,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.765699,-73.996162,10019,MISDEMEANOR,2022-09-03
353581,MANHATTAN,MISCELLANEOUS PENAL LAW,40.813123,-73.954166,10027,FELONY,2022-09-02
353584,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.76889099,-73.98209349,10107,MISDEMEANOR,2022-09-03
353585,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.628423,-73.917221,11234,MISDEMEANOR,2022-09-02
353586,MANHATTAN,PETIT LARCENY,40.752378,-73.973274,10035,MISDEMEANOR,2022-09-02
353587,BROOKLYN,FELONY ASSAULT,40.68900139556,-73.9450265328727,11216,FELONY,2022-09-02
353590,MANHATTAN,HARRASSMENT 2,40.765336,-73.989454,10019,VIOLATION,2022-09-01
353593,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.67210326,-73.78344361,11434,MISDEMEANOR,2022-09-03
353594,QUEENS,VEHICLE AND TRAFFIC LAWS,40.71576046,-73.74654319,11428,MISDEMEANOR,2022-09-02
353597,MANHATTAN,DANGEROUS DRUGS,40.753164,-73.992754,10122,FELONY,2022-09-01
353599,MANHATTAN,GRAND LARCENY,40.8009303727402,-73.9410982410066,10035,FELONY,2022-09-02
353603,MANHATTAN,HARRASSMENT 2,40.719591,-73.982367,10002,VIOLATION,2022-09-01
353607,BROOKLYN,MISCELLANEOUS PENAL LAW,40.682495,-73.924308,11233,FELONY,2022-09-01
353608,MANHATTAN,PETIT LARCENY,40.75325,-73.987199,10018,MISDEMEANOR,2022-09-01
353614,MANHATTAN,PETIT LARCENY,40.720388,-74.001043,10003,MISDEMEANOR,2022-09-01
353615,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,40.804044,-73.952379,10026,MISDEMEANOR,2022-09-04
353617,STATEN ISLAND,GRAND LARCENY OF MOTOR VEHICLE,40.59359,-74.092111,10304,FELONY,2022-09-03
353620,MANHATTAN,PETIT LARCENY,40.740817,-73.974259,10016,MISDEMEANOR,2022-09-02
353622,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.896097,-73.857784,10466,FELONY,2022-09-01
353624,STATEN ISLAND,CRIMINAL MISCHIEF & RELATED OF,40.626157,-74.13411,10302,FELONY,2022-09-04
353626,BRONX,PETIT LARCENY,40.820254,-73.888485,10474,MISDEMEANOR,2022-09-01
353627,BROOKLYN,INTOXICATED & IMPAIRED DRIVING,40.625697,-74.007198,11228,MISDEMEANOR,2022-09-04
353628,MANHATTAN,DANGEROUS DRUGS,40.789593,-73.929984,10035,MISDEMEANOR,2022-09-03
353631,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,40.759886,-73.967708,10022,MISDEMEANOR,2022-09-03
353636,BRONX,ROBBERY,40.83562155,-73.92785763,10452,FELONY,2022-09-03
353639,BRONX,HARRASSMENT 2,40.827006,-73.881666,10472,VIOLATION,2022-09-03
353646,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.770157,-73.982129,10034,MISDEMEANOR,2022-09-03
353647,MANHATTAN,GRAND LARCENY,40.789593,-73.929984,10035,FELONY,2022-09-02
353649,BRONX,PETIT LARCENY,40.813285,-73.914717,10455,MISDEMEANOR,2022-09-01
353650,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.703679,-73.938044,11206,MISDEMEANOR,2022-09-03
353651,MANHATTAN,FORGERY,40.75478265,-73.97993524,10017,FELONY,2022-09-02
353652,QUEENS,PETIT LARCENY,40.596454,-73.772464,11691,MISDEMEANOR,2022-09-02
353654,BROOKLYN,PETIT LARCENY,40.650294,-73.949518,11235,MISDEMEANOR,2022-09-03
353657,MANHATTAN,GRAND LARCENY,40.760576,-73.985926,10036,FELONY,2022-09-02
353658,BRONX,GRAND LARCENY OF MOTOR VEHICLE,40.857363,-73.884079,10458,FELONY,2022-09-01
353662,BROOKLYN,GRAND LARCENY,40.681611,-73.945019,11216,FELONY,2022-09-01
353664,MANHATTAN,HARRASSMENT 2,40.761171,-73.960834,10065,VIOLATION,2022-09-01
353665,BROOKLYN,MISCELLANEOUS PENAL LAW,40.723362,-73.958451,11249,FELONY,2022-09-03
353667,MANHATTAN,GRAND LARCENY,40.76421442,-73.97095811,10022,FELONY,2022-09-02
353670,MANHATTAN,GRAND LARCENY,40.868822,-73.921934,10034,FELONY,2022-09-01
353671,STATEN ISLAND,VEHICLE AND TRAFFIC LAWS,40.63050419,-74.18622352,07206,MISDEMEANOR,2022-09-03
353678,QUEENS,FELONY ASSAULT,40.7565675846374,-73.8759315341335,11369,FELONY,2022-09-03
353685,BRONX,ROBBERY,40.84911,-73.922002,10453,FELONY,2022-09-03
353688,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,40.71219,-73.999294,10038,MISDEMEANOR,2022-09-02
353690,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.791243,-73.845473,11356,MISDEMEANOR,2022-09-03
353692,BROOKLYN,PETIT LARCENY,40.692475,-73.927289,11221,MISDEMEANOR,2022-09-01
353694,QUEENS,VEHICLE AND TRAFFIC LAWS,40.7151185,-73.83223298,11375,MISDEMEANOR,2022-09-02
353695,QUEENS,PETIT LARCENY,40.717654,-73.904416,11378,MISDEMEANOR,2022-09-03
353696,BROOKLYN,BURGLARY,40.654897,-73.867685,11239,FELONY,2022-09-03
353700,BROOKLYN,GRAND LARCENY,40.576921,-73.982107,11224,FELONY,2022-09-04
353701,BRONX,PETIT LARCENY,40.891951,-73.899109,10471,MISDEMEANOR,2022-09-03
353705,QUEENS,HARRASSMENT 2,40.739004,-73.8604,11368,VIOLATION,2022-09-02
353706,BRONX,GRAND LARCENY,40.87801,-73.905437,10471,FELONY,2022-09-02
353707,BRONX,OFFENSES INVOLVING FRAUD,40.86110946,-73.89027538,10458,MISDEMEANOR,2022-09-03
353711,BRONX,ASSAULT 3 & RELATED OFFENSES,40.87322263,-73.83746034,10469,MISDEMEANOR,2022-09-01
353712,BRONX,PETIT LARCENY,40.84471769,-73.91226652,10468,MISDEMEANOR,2022-09-01
353718,QUEENS,ROBBERY,40.751884,-73.86105,11368,FELONY,2022-09-01
353719,MANHATTAN,HARRASSMENT 2,40.788771,-73.949869,10029,VIOLATION,2022-09-01
353722,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.669479,-73.943579,11213,MISDEMEANOR,2022-09-03
353724,BROOKLYN,HARRASSMENT 2,40.668639,-73.917783,11212,VIOLATION,2022-09-01
353728,STATEN ISLAND,PETIT LARCENY,40.537703,-74.218366,10309,MISDEMEANOR,2022-09-02
353734,QUEENS,PETIT LARCENY,40.702737,-73.856592,11385,MISDEMEANOR,2022-09-02
353735,BROOKLYN,GRAND LARCENY,40.659132,-73.910465,11212,FELONY,2022-09-03
353740,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,40.672704,-73.773676,11434,MISDEMEANOR,2022-09-01
353743,BROOKLYN,PETIT LARCENY,40.622145,-74.027282,11209,MISDEMEANOR,2022-09-03
353746,BRONX,OFFENSES AGAINST PUBLIC ADMINI,40.86478,-73.895354,10468,MISDEMEANOR,2022-09-02
353747,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.678963,-73.88773,11207,FELONY,2022-09-02
353752,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.64087,-74.009344,11220,FELONY,2022-09-04
353754,QUEENS,OFFENSES AGAINST PUBLIC ADMINI,40.597629,-73.786586,11692,MISDEMEANOR,2022-09-03
353756,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.63552029,-74.01669615,11220,FELONY,2022-09-01
353757,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.81784644,-73.94184413,10030,MISDEMEANOR,2022-09-01
353758,MANHATTAN,PETIT LARCENY,40.777863,-73.956778,10028,MISDEMEANOR,2022-09-02
353760,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.669365,-73.76766,11434,MISDEMEANOR,2022-09-03
353763,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.749893,-73.882915,11368,MISDEMEANOR,2022-09-01
353766,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.780227,-73.945474,10128,MISDEMEANOR,2022-09-03
353768,MANHATTAN,MISCELLANEOUS PENAL LAW,40.71867,-73.986245,10002,FELONY,2022-09-03
353769,BROOKLYN,PETIT LARCENY,40.630892,-74.00884,11219,MISDEMEANOR,2022-09-01
353770,BROOKLYN,FORGERY,40.64333161,-73.95972852,11226,FELONY,2022-09-01
353772,BRONX,VEHICLE AND TRAFFIC LAWS,40.823751,-73.875593,10473,MISDEMEANOR,2022-09-01
353774,BROOKLYN,MISCELLANEOUS PENAL LAW,40.661813,-73.946699,11225,FELONY,2022-09-01
353778,BRONX,ASSAULT 3 & RELATED OFFENSES,40.860985,-73.858784,10469,MISDEMEANOR,2022-09-01
353781,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.643566,-74.074001,10301,MISDEMEANOR,2022-09-03
353783,STATEN ISLAND,FELONY ASSAULT,40.6231883776008,-74.1492376947323,10314,FELONY,2022-09-01
353784,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.638458,-74.019066,11220,MISDEMEANOR,2022-09-04
353786,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.633797,-73.950608,11210,MISDEMEANOR,2022-09-01
353787,BROOKLYN,GRAND LARCENY,40.631702,-73.986611,11219,FELONY,2022-09-03
353796,BROOKLYN,OFFENSES AGAINST THE PERSON,40.61792634,-73.93173095,11234,MISDEMEANOR,2022-09-01
353797,BROOKLYN,PETIT LARCENY,40.596521,-73.967576,11223,MISDEMEANOR,2022-09-01
353799,MANHATTAN,PETIT LARCENY,40.730083,-73.980597,10009,MISDEMEANOR,2022-09-01
353800,QUEENS,FORGERY,40.69801488,-73.88788232,11385,FELONY,2022-09-03
353802,BROOKLYN,GRAND LARCENY,40.706564,-73.939656,11206,FELONY,2022-09-04
353803,BRONX,GRAND LARCENY,40.83976903,-73.9053847,10470,FELONY,2022-09-01
353808,QUEENS,VEHICLE AND TRAFFIC LAWS,40.75956952,-73.8301393,11435,MISDEMEANOR,2022-09-02
353812,MANHATTAN,PETIT LARCENY,40.768081,-73.98239,10023,MISDEMEANOR,2022-09-03
353817,QUEENS,HARRASSMENT 2,40.711093,-73.736981,11429,VIOLATION,2022-09-01
353818,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.669828,-73.914691,11212,MISDEMEANOR,2022-09-02
353820,BROOKLYN,INTOXICATED & IMPAIRED DRIVING,40.708666,-73.958578,11207,MISDEMEANOR,2022-09-01
353821,MANHATTAN,GRAND LARCENY,40.739283,-73.997293,10011,FELONY,2022-09-03
353822,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.60311,-73.755726,11691,MISDEMEANOR,2022-09-01
353823,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.805813,-73.948774,10027,MISDEMEANOR,2022-09-03
353827,MANHATTAN,GRAND LARCENY,40.726817,-73.975988,10009,FELONY,2022-09-01
353828,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.73242,-73.892233,11378,MISDEMEANOR,2022-09-02
353830,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.64486837,-73.9004973,11236,MISDEMEANOR,2022-09-02
353834,BROOKLYN,HARRASSMENT 2,40.686944,-73.947529,11216,VIOLATION,2022-09-01
353835,BROOKLYN,MISCELLANEOUS PENAL LAW,40.659445,-73.931204,11203,FELONY,2022-09-01
353836,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,40.692771,-73.754177,11412,FELONY,2022-09-03
353837,BROOKLYN,PETIT LARCENY,40.621359,-74.004537,11228,MISDEMEANOR,2022-09-01
